3954,69
27,4081
4081,27
70,3935
3935,70
1,4082
4082,1
2,4083
4083,2
2,4084
4084,2
16,4061
4061,16
55,3928
3928,55
71,4069
4069,71
3,4085
4085,3
13,4086
4086,13
72,3954
3954,72
25,4087
4087,25
1,4016
4016,1
0,4088
4088,0
29,4089
4089,29
69,3935
3935,69
39,3935
3935,39
0,4090
4090,0
73,4078
4078,73
3,4091
4091,3
17,3934
3934,17
27,4092
4092,27
19,3956
3956,19
74,4093
4093,74
3,3949
3949,3
27,3973
3973,27
69,3930
3930,69
6,3946
3946,6
5,3973
3973,5
1,3996
3996,1
75,3942
3942,75
1,4042
4042,1
76,4094
4094,76
77,4094
4094,77
78,4094
4094,78
76,4095
4095,76
77,4095
4095,77
78,4095
4095,78
0,4096
4096,0
3,4097
4097,3
35,4098
4098,35
11,4099
4099,11
22,3956
3956,22
5,4100
4100,5
61,3959
3959,61
79,3972
3972,79
0,4101
4101,0
45,3949
3949,45
10,3949
3949,10
2,4102
4102,2
80,3929
3929,80
35,3929
3929,35
2,3968
3968,2
0,4103
4103,0
0,4104
4104,0
17,3931
3931,17
81,4020
4020,81
7,3930
3930,7
0,4105
4105,0
82,3954
3954,82
5,4059
4059,5
5,4106
4106,5
5,4107
4107,5
5,4108
4108,5
27,3975
3975,27
63,3935
3935,63
5,4109
4109,5
68,3958
3958,68
6,3958
3958,6
83,3932
3932,83
1,4094
4094,1
2,4110
4110,2
2,4111
4111,2
84,4112
4112,84
85,3928
3928,85
10,3928
3928,10
0,4113
4113,0
0,4068
4068,0
10,4093
4093,10
2,4114
4114,2
39,4115
4115,39
2,4116
4116,2
7,4004
4004,7
10,4117
4117,10
2,4118
4118,2
6,4119
4119,6
15,3930
3930,15
10,3946
3946,10
0,4120
4120,0
86,4121
4121,86
22,4122
4122,22
6,4123
4123,6
0,4124
4124,0
1,4125
4125,1
13,3929
3929,13
2,4089
4089,2
3,4060
4060,3
87,4126
4126,87
88,4126
4126,88
6,3934
3934,6
69,3934
3934,69
3,4127
4127,3
55,3932
3932,55
3,4128
4128,3
1,4129
4129,1
2,4130
4130,2
2,4131
4131,2
6,3928
3928,6
20,3937
3937,20
39,4132
4132,39
27,4068
4068,27
2,4133
4133,2
6,3998
3998,6
89,3931
3931,89
34,3931
3931,34
90,3931
3931,90
3,4134
4134,3
1,3941
3941,1
0,4013
4013,0
6,3996
3996,6
11,3996
3996,11
1,4135
4135,1
3,4089
4089,3
62,3942
3942,62
1,4060
4060,1
1,3995
3995,1
2,3995
3995,2
0,4136
4136,0
2,3956
3956,2
91,3932
3932,91
0,4137
4137,0
27,4138
4138,27
0,3941
3941,0
92,4139
4139,92
27,4010
4010,27
29,4084
4084,29
2,4140
4140,2
2,3939
3939,2
50,4040
4040,50
17,4027
4027,17
39,3988
3988,39
35,4141
4141,35
93,4064
4064,93
26,3930
3930,26
94,3930
3930,94
43,3930
3930,43
22,3946
3946,22
2,3967
3967,2
11,3939
3939,11
11,3954
3954,11
4,3973
3973,4
22,3933
3933,22
13,4013
4013,13
95,4142
4142,95
22,4017
4017,22
0,4143
4143,0
0,4125
4125,0
2,4144
4144,2
96,3935
3935,96
3,4145
4145,3
97,4146
4146,97
1,4078
4078,1
2,4147
4147,2
76,4148
4148,76
77,4148
4148,77
78,4148
4148,78
0,4149
4149,0
15,4092
4092,15
38,4137
4137,38
27,4150
4150,27
98,4151
4151,98
99,3938
3938,99
13,4152
4152,13
0,4153
4153,0
55,3937
3937,55
1,4069
4069,1
3,4154
4154,3
15,3949
3949,15
36,3949
3949,36
83,4004
4004,83
1,4155
4155,1
0,4156
4156,0
1,4009
4009,1
35,3939
3939,35
2,3973
3973,2
1,4021
4021,1
10,4021
4021,10
9,3933
3933,9
10,4157
4157,10
27,4158
4158,27
32,4122
4122,32
45,4017
4017,45
39,4159
4159,39
6,4160
4160,6
10,4002
4002,10
33,4088
4088,33
69,3942
3942,69
29,3951
3951,29
0,4161
4161,0
0,4127
4127,0
27,3932
3932,27
100,4079
4079,100
38,4094
4094,38
6,4162
4162,6
0,4163
4163,0
29,4130
4130,29
0,4164
4164,0
101,3956
3956,101
102,4165
4165,102
75,3928
3928,75
103,3928
3928,103
68,3998
3998,68
2,4166
4166,2
2,4075
4075,2
2,4167
4167,2
6,4168
4168,6
7,3931
3931,7
104,3931
3931,104
3,4169
4169,3
0,4071
4071,0
93,4170
4170,93
32,3930
3930,32
105,4156
4156,105
106,3930
3930,106
3,3967
3967,3
1,4055
4055,1
22,3939
3939,22
0,4171
4171,0
29,4059
4059,29
15,3933
3933,15
34,3933
3933,34
35,3933
3933,35
11,4172
4172,11
107,3993
3993,107
108,4173
4173,108
2,4174
4174,2
68,3994
3994,68
0,3929
3929,0
109,4175
4175,109
1,4176
4176,1
1,4177
4177,1
11,4178
4178,11
11,4044
4044,11
110,4179
4179,110
6,4180
4180,6
0,4181
4181,0
3,4182
4182,3
6,3937
3937,6
17,4183
4183,17
6,4184
4184,6
2,4185
4185,2
35,3997
3997,35
110,4040
4040,110
2,4008
4008,2
1,4186
4186,1
111,4187
4187,111
3,4188
4188,3
2,4189
4189,2
32,4190
4190,32
17,4020
4020,17
2,4191
4191,2
2,4192
4192,2
6,4193
4193,6
112,3930
3930,112
3,4156
4156,3
34,3973
3973,34
3,4172
4172,3
6,4194
4194,6
10,4195
4195,10
113,4173
4173,113
6,4196
4196,6
114,3994
3994,114
1,3994
3994,1
6,4081
4081,6
1,4197
4197,1
115,4160
4160,115
116,4198
4198,116
15,3942
3942,15
117,3976
3976,117
2,4199
4199,2
0,3951
3951,0
26,3934
3934,26
6,4200
4200,6
6,4201
4201,6
26,3956
3956,26
6,4202
4202,6
63,4203
4203,63
3,4044
4044,3
2,4204
4204,2
16,4094
4094,16
118,4205
4205,118
29,4014
4014,29
0,4206
4206,0
4,4207
4207,4
12,3928
3928,12
6,4208
4208,6
2,4209
4209,2
38,4210
4210,38
2,4211
4211,2
1,4212
4212,1
39,4213
4213,39
35,4213
4213,35
119,4214
4214,119
36,4215
4215,36
2,4216
4216,2
0,4217
4217,0
70,3959
3959,70
120,4218
4218,120
39,4040
4040,39
1,4064
4064,1
1,4219
4219,1
121,4156
4156,121
6,4009
4009,6
22,3954
3954,22
15,3973
3973,15
9,3973
3973,9
8,4220
4220,8
0,4221
4221,0
13,4222
4222,13
15,4223
4223,15
122,4224
4224,122
27,4033
4033,27
0,4225
4225,0
11,4159
4159,11
26,4160
4160,26
10,4160
4160,10
6,4226
4226,6
35,4002
4002,35
35,4089
4089,35
3,4227
4227,3
123,4228
4228,123
39,4146
4146,39
0,4229
4229,0
3,3951
3951,3
124,3945
3945,124
2,3977
3977,2
3,3948
3948,3
125,4230
4230,125
20,4230
4230,20
126,4231
4231,126
127,4232
4232,127
37,3956
3956,37
12,3932
3932,12
128,3932
3932,128
3,4233
4233,3
3,4203
4203,3
26,4234
4234,26
0,4235
4235,0
129,3953
3953,129
130,4236
4236,130
131,3956
3956,131
132,3956
3956,132
133,4031
4031,133
6,4237
4237,6
134,3928
3928,134
11,4074
4074,11
95,4032
4032,95
135,4093
4093,135
11,4009
4009,11
136,4238
4238,136
22,3973
3973,22
86,4211
4211,86
0,4019
4019,0
39,3943
3943,39
14,4166
4166,14
4,4161
4161,4
137,3947
3947,137
138,4117
4117,138
139,4117
4117,139
6,4239
4239,6
123,3988
3988,123
9,3988
3988,9
1,4218
4218,1
22,4240
4240,22
140,3931
3931,140
141,3931
3931,141
142,3931
3931,142
13,4241
4241,13
143,4242
4242,143
61,4243
4243,61
1,4170
4170,1
2,3971
3971,2
10,3941
3941,10
10,4156
4156,10
38,3946
3946,38
55,3939
3939,55
43,3939
3939,43
2,3954
3954,2
7,3973
3973,7
9,4059
4059,9
2,4021
4021,2
45,3933
3933,45
4,3933
3933,4
13,3974
3974,13
2,4244
4244,2
116,4245
4245,116
9,4106
4106,9
109,3996
3996,109
3,4246
4246,3
2,4247
4247,2
87,4248
4248,87
11,4249
4249,11
27,4250
4250,27
63,4017
4017,63
75,4251
4251,75
9,4107
4107,9
9,4108
4108,9
1,4252
4252,1
0,4253
4253,0
0,4254
4254,0
6,3942
3942,6
1,4255
4255,1
9,4042
4042,9
22,4146
4146,22
9,4109
4109,9
3,4256
4256,3
55,3956
3956,55
11,3956
3956,11
21,3956
3956,21
144,3932
3932,144
35,3932
3932,35
9,4100
4100,9
0,4150
4150,0
0,4257
4257,0
27,4258
4258,27
145,3936
3936,145
45,3938
3938,45
6,4259
4259,6
110,4260
4260,110
7,3963
3963,7
35,4261
4261,35
6,3941
3941,6
15,4262
4262,15
102,4207
4207,102
2,4263
4263,2
43,3937
3937,43
18,4072
4072,18
52,3984
3984,52
47,3966
3966,47
15,3943
3943,15
39,3996
3996,39
35,3996
3996,35
2,4264
4264,2
95,3998
3998,95
0,4265
4265,0
2,4266
4266,2
35,3988
3988,35
146,3931
3931,146
147,4190
4190,147
6,3939
3939,6
148,3935
3935,148
9,4040
4040,9
26,4267
4267,26
3,4267
4267,3
149,3930
3930,149
14,3930
3930,14
7,4238
4238,7
1,4268
4268,1
29,3967
3967,29
0,4268
4268,0
69,3939
3939,69
27,3939
3939,27
18,3939
3939,18
8,3954
3954,8
150,4269
4269,150
2,4270
4270,2
2,4087
4087,2
20,4016
4016,20
10,3996
3996,10
15,4174
4174,15
27,4271
4271,27
2,4077
4077,2
27,4160
4160,27
39,3975
3975,39
55,4089
4089,55
151,4089
4089,151
0,4255
4255,0
7,4272
4272,7
2,4273
4273,2
152,3935
3935,152
1,4161
4161,1
14,3934
3934,14
124,3934
3934,124
153,4006
4006,153
14,4006
4006,14
118,3962
3962,118
11,3962
3962,11
154,4099
4099,154
35,3956
3956,35
155,3932
3932,155
36,4274
4274,36
10,4080
4080,10
156,4080
4080,156
6,3964
3964,6
157,4179
4179,157
158,4275
4275,158
159,4237
4237,159
18,4068
4068,18
22,4210
4210,22
26,4069
4069,26
160,4214
4214,160
39,4276
4276,39
29,3982
3982,29
1,3966
3966,1
161,3966
3966,161
153,3966
3966,153
162,3949
3949,162
10,3929
3929,10
18,4277
4277,18
15,4278
4278,15
55,4278
4278,55
98,4279
4279,98
15,3978
3978,15
0,4240
4240,0
5,3965
3965,5
35,3961
3961,35
0,4280
4280,0
45,3930
3930,45
39,3930
3930,39
57,3930
3930,57
0,4281
4281,0
17,3967
3967,17
6,4171
4171,6
0,4282
4282,0
163,3973
3973,163
2,4283
4283,2
15,4283
4283,15
3,4021
4021,3
3,4284
4284,3
29,4285
4285,29
43,4221
4221,43
1,4286
4286,1
164,3993
3993,164
124,3993
3993,124
0,4287
4287,0
63,4065
4065,63
7,4288
4288,7
165,3996
3996,165
21,4289
4289,21
63,4174
4174,63
26,4290
4290,26
18,4033
4033,18
1,4291
4291,1
1,4292
4292,1
0,4023
4023,0
2,4293
4293,2
35,4294
4294,35
1,4160
4160,1
166,3935
3935,166
32,3942
3942,32
63,3942
3942,63
3,4255
4255,3
0,4146
4146,0
35,4273
4273,35
47,3945
3945,47
167,4034
4034,167
11,4146
4146,11
6,4295
4295,6
168,4296
4296,168
16,3940
3940,16
1,4297
4297,1
169,3932
3932,169
3,4298
4298,3
170,4138
4138,170
36,3941
3941,36
171,4082
4082,171
172,4082
4082,172
0,3936
3936,0
68,3938
3938,68
32,3938
3938,32
93,4299
4299,93
35,4179
4179,35
0,4300
4300,0
173,3941
3941,173
47,3959
3959,47
1,3980
3980,1
2,4301
4301,2
0,4302
4302,0
2,4303
4303,2
174,3928
3928,174
45,3928
3928,45
175,4069
4069,175
176,4069
4069,176
177,4069
4069,177
102,3946
3946,102
0,4304
4304,0
11,4305
4305,11
178,3943
3943,178
27,4306
4306,27
2,4060
4060,2
11,4255
4255,11
22,4020
4020,22
29,3945
3945,29
6,3978
3978,6
27,3978
3978,27
179,4240
4240,179
180,3931
3931,180
15,4307
4307,15
4,3931
3931,4
14,3965
3965,14
181,4308
4308,181
6,4309
4309,6
182,4310
4310,182
10,4311
4311,10
154,4141
4141,154
95,4191
4191,95
183,4040
4040,183
17,4312
4312,17
1,4280
4280,1
36,3930
3930,36
11,4156
4156,11
34,3946
3946,34
109,4268
4268,109
0,4313
4313,0
57,3939
3939,57
3,3983
3983,3
6,3973
3973,6
6,3969
3969,6
10,4314
4314,10
4,4315
4315,4
47,4316
4316,47
11,4195
4195,11
184,3950
3950,184
65,4087
4087,65
29,4317
4317,29
185,4318
4318,185
186,4319
4319,186
5,3993
3993,5
14,3993
3993,14
22,4065
4065,22
2,3996
3996,2
153,3996
3996,153
187,4011
4011,187
146,4011
4011,146
57,4289
4289,57
6,4320
4320,6
0,4271
4271,0
0,4321
4321,0
1,4033
4033,1
3,4322
4322,3
3,4323
4323,3
11,4324
4324,11
0,4160
4160,0
11,4160
4160,11
35,4160
4160,35
6,4002
4002,6
27,3935
3935,27
188,3935
3935,188
18,3942
3942,18
189,4325
4325,189
0,4325
4325,0
10,4146
4146,10
0,4326
4326,0
32,4327
4327,32
23,3951
3951,23
2,4328
4328,2
22,3934
3934,22
34,3934
3934,34
35,3934
3934,35
0,4329
4329,0
22,4329
4329,22
6,4330
4330,6
26,3962
3962,26
0,4331
4331,0
6,3956
3956,6
190,3932
3932,190
191,4332
4332,191
192,4137
4137,192
2,4333
4333,2
105,4334
4334,105
6,4335
4335,6
182,3936
3936,182
1,4260
4260,1
6,4336
4336,6
193,4014
4014,193
47,3984
3984,47
17,4130
4130,17
3,4130
4130,3
194,4130
4130,194
61,4007
4007,61
195,4337
4337,195
35,4337
4337,35
17,4338
4338,17
10,4339
4339,10
68,4079
4079,68
196,4061
4061,196
98,4153
4153,98
0,4340
4340,0
197,3928
3928,197
2,4341
4341,2
27,4342
4342,27
7,4154
4154,7
198,4069
4069,198
13,4059
4059,13
11,4121
4121,11
38,3967
3967,38
10,4213
4213,10
20,4343
4343,20
36,4344
4344,36
69,3996
3996,69
34,3929
3929,34
15,3998
3998,15
43,3998
3998,43
199,4188
4188,199
200,3968
3968,200
3,4327
4327,3
3,4345
4345,3
201,4346
4346,201
64,4346
4346,64
202,4346
4346,202
13,4075
4075,13
3,4347
4347,3
10,3947
3947,10
2,4348
4348,2
203,4349
4349,203
20,4350
4350,20
45,3978
3978,45
43,3978
3978,43
20,3931
3931,20
6,3965
3965,6
0,4155
4155,0
9,3965
3965,9
22,4191
4191,22
2,4243
4243,2
2,4351
4351,2
10,4352
4352,10
25,4027
4027,25
13,4353
4353,13
27,4354
4354,27
6,4355
4355,6
204,4280
4280,204
26,3946
3946,26
13,4356
4356,13
3,4357
4357,3
26,3939
3939,26
205,4358
4358,205
95,3954
3954,95
35,3954
3954,35
45,3973
3973,45
34,4283
4283,34
34,4021
4021,34
1,4359
4359,1
39,4172
4172,39
3,4220
4220,3
1,4360
4360,1
2,4245
4245,2
2,4361
4361,2
2,4362
4362,2
0,4363
4363,0
10,4233
4233,10
1,4364
4364,1
35,4365
4365,35
43,4013
4013,43
206,4013
4013,206
2,4366
4366,2
27,4367
4367,27
207,4368
4368,207
153,4041
4041,153
1,3990
3990,1
43,3990
3990,43
5,3996
3996,5
27,4224
4224,27
15,4224
4224,15
45,4033
4033,45
15,4033
4033,15
208,3994
3994,208
1,4269
4269,1
2,4291
4291,2
36,4291
4291,36
209,4160
4160,209
210,4088
4088,210
14,3935
3935,14
3,4369
4369,3
128,4370
4370,128
16,4371
4371,16
17,4372
4372,17
211,4078
4078,211
0,4166
4166,0
212,4273
4273,212
213,4273
4273,213
14,3945
3945,14
32,3934
3934,32
10,3934
3934,10
17,4329
4329,17
2,4373
4373,2
18,3958
3958,18
214,3958
3958,214
215,3962
3962,215
216,3962
3962,216
2,4374
4374,2
25,3940
3940,25
0,4092
4092,0
8,3956
3956,8
217,4031
4031,217
1,4375
4375,1
6,4376
4376,6
218,3942
3942,218
14,4377
4377,14
35,4378
4378,35
116,4000
4000,116
219,4379
4379,219
0,4380
4380,0
2,3953
3953,2
14,4130
4130,14
1,4381
4381,1
2,4262
4262,2
33,3956
3956,33
118,4382
4382,118
0,4383
4383,0
3,4384
4384,3
100,3928
3928,100
8,3928
3928,8
220,3928
3928,220
115,3928
3928,115
6,4074
4074,6
221,4074
4074,221
3,4093
4093,3
118,4385
4385,118
11,4021
4021,11
27,3946
3946,27
3,4072
4072,3
10,3964
3964,10
0,4283
4283,0
17,3984
3984,17
222,3984
3984,222
11,4386
4386,11
2,4387
4387,2
6,4053
4053,6
6,4388
4388,6
16,3943
3943,16
0,4389
4389,0
0,4390
4390,0
118,4390
4390,118
3,4391
4391,3
124,4027
4027,124
33,4290
4290,33
7,3970
3970,7
99,4103
4103,99
11,4392
4392,11
97,3988
3988,97
61,3984
3984,61
223,3931
3931,223
224,4393
4393,224
4,3965
3965,4
11,4394
4394,11
27,4395
4395,27
189,4396
4396,189
0,4396
4396,0
0,4397
4397,0
11,4064
4064,11
18,3971
3971,18
1,4398
4398,1
47,4312
4312,47
225,3930
3930,225
0,4399
4399,0
226,3967
3967,226
69,3967
3967,69
2,4400
4400,2
1,4105
4105,1
99,3939
3939,99
34,3939
3939,34
38,3939
3939,38
227,4358
4358,227
16,3954
3954,16
36,3954
3954,36
26,3973
3973,26
69,3973
3973,69
2,3933
3933,2
22,4401
4401,22
228,4220
4220,228
154,4402
4402,154
2,4403
4403,2
10,4013
4013,10
11,4404
4404,11
229,4405
4405,229
17,4406
4406,17
0,4407
4407,0
0,4408
4408,0
0,4122
4122,0
230,4409
4409,230
231,3928
3928,231
22,4033
4033,22
63,4323
4323,63
35,4017
4017,35
6,4023
4023,6
3,4159
4159,3
171,4135
4135,171
172,4135
4135,172
2,4410
4410,2
29,4411
4411,29
36,3975
3975,36
232,4412
4412,232
3,4325
4325,3
1,4413
4413,1
27,4146
4146,27
35,4146
4146,35
0,4414
4414,0
33,4415
4415,33
27,4091
4091,27
6,4096
4096,6
50,4416
4416,50
36,3934
3934,36
11,3934
3934,11
57,3934
3934,57
39,4127
4127,39
233,4127
4127,233
234,3947
3947,234
23,3947
3947,23
39,4417
4417,39
151,3962
3962,151
35,4418
4418,35
6,4419
4419,6
144,3956
3956,144
38,3956
3956,38
6,3932
3932,6
110,3932
3932,110
235,3932
3932,235
236,4420
4420,236
57,4234
4234,57
237,4421
4421,237
94,4421
4421,94
20,3942
3942,20
3,4179
4179,3
39,4422
4422,39
5,4000
4000,5
238,3944
3944,238
62,3963
3963,62
239,4084
4084,239
3,4423
4423,3
3,4424
4424,3
8,4130
4130,8
22,4164
4164,22
10,4425
4425,10
2,4426
4426,2
29,4427
4427,29
2,4428
4428,2
225,3956
3956,225
240,3956
3956,240
36,4061
4061,36
22,4429
4429,22
241,4275
4275,241
22,3977
3977,22
15,4068
4068,15
35,4430
4430,35
0,4385
4385,0
61,3946
3946,61
80,3946
3946,80
33,3973
3973,33
166,3939
3939,166
242,3939
3939,242
0,3984
3984,0
69,3984
3984,69
243,4019
4019,243
0,4431
4431,0
137,3959
3959,137
3,4432
4432,3
244,3929
3929,244
245,3929
3929,245
8,3929
3929,8
17,3929
3929,17
102,4433
4433,102
17,4116
4116,17
2,4434
4434,2
102,4255
4255,102
14,4435
4435,14
0,3968
3968,0
2,4436
4436,2
69,3970
3970,69
62,3970
3970,62
124,4075
4075,124
0,4437
4437,0
246,3947
3947,246
247,4117
4117,247
2,4438
4438,2
2,4439
4439,2
20,4440
4440,20
2,4441
4441,2
248,4239
4239,248
1,3988
3988,1
22,4442
4442,22
249,3931
3931,249
250,3931
3931,250
43,3931
3931,43
26,3965
3965,26
2,4443
4443,2
251,3935
3935,251
252,4040
4040,252
3,4040
4040,3
35,4040
4040,35
253,3971
3971,253
2,4312
4312,2
76,4444
4444,76
77,4444
4444,77
78,4444
4444,78
1,4445
4445,1
35,4446
4446,35
5,3930
3930,5
2,3941
3941,2
17,3930
3930,17
10,4447
4447,10
83,3930
3930,83
254,3930
3930,254
198,3930
3930,198
39,4009
4009,39
10,4058
4058,10
7,3946
3946,7
11,3946
3946,11
255,3946
3946,255
44,4268
4268,44
1,4448
4448,1
256,4449
4449,256
2,4450
4450,2
32,3939
3939,32
18,3954
3954,18
10,3954
3954,10
34,4282
4282,34
15,4358
4358,15
35,3973
3973,35
257,3933
3933,257
62,4021
4021,62
27,4269
4269,27
2,4316
4316,2
2,4451
4451,2
29,4087
4087,29
30,4087
4087,30
31,4087
4087,31
0,4452
4452,0
12,4453
4453,12
258,4454
4454,258
2,4455
4455,2
1,4405
4405,1
2,4456
4456,2
3,3993
3993,3
6,4457
4457,6
259,4458
4458,259
134,4065
4065,134
3,4459
4459,3
6,4008
4008,6
260,4008
4008,260
25,3990
3990,25
38,4288
4288,38
14,3996
3996,14
261,3996
3996,261
13,4460
4460,13
262,4289
4289,262
263,4461
4461,263
38,4271
4271,38
6,4462
4462,6
260,4462
4462,260
21,4249
4249,21
2,4033
4033,2
0,4463
4463,0
6,4464
4464,6
18,4017
4017,18
6,4465
4465,6
110,4466
4466,110
2,4074
4074,2
221,4324
4324,221
8,4023
4023,8
2,4467
4467,2
264,4468
4468,264
39,4002
4002,39
3,4002
4002,3
1,4469
4469,1
4,4432
4432,4
110,4198
4198,110
0,4470
4470,0
265,4471
4471,265
10,4472
4472,10
55,3942
3942,55
2,4473
4473,2
22,4474
4474,22
